MEJOR PILOTO : 0 																																																																																																																																																																																																																																																																																											
DISTANCIA FRENADA SECTOR: 	0	23,08	0	0	21,38	9,12	0	31,8	0	0	103,75	0	0	16,43	0	0	74,14	0	0	1,66	0	0	31,75	0	0	20,22	0	0	0	11,92	0	10,87	0	0	86,86	0	0	7,06	0	0	60,58	0	0	7,84	0	0	94,04	0	0	14,46	0	0	42,65	0	0	26,79	0	0	84,52	2,89	0	23,05	0	0	108,58	12,43	0	21,6	0	0	0	0	0	28,74	0	0	109,92	0,23	0	25,34	0	0	10,48	9,45	0	12,33	0	0	25,51	12,57	0	10,77	0	0	42,75	0	0	4,61	0	0	91,98	0	0	21,9	0	0	0	0	0	6,24	0	0	29,5	0	0	19,41	0	0	0	0	0	22,83	0	0	16,91	10,78	0	16,78	0	0	83,78	11,1	0	9,57	0	0	86,81	0	0	30,14	0	0	48,68	0	0	27,22	0	0	32,1	0	0	3,06	0	0	76,69	0	0	16,56	0	0	4,03	0	0	24,36	0	0	104,85	1,82	0	15,17	0	0	112,35	12,96	0	28,73	0	0	0	0	0	16,52	0	0	102,87	3,81	0	5,29	0	0	37,75	0	0	26,93	0	0	94,26	3,09	0	15,41	0	0	36,81	0	0	27,97	0	0	38,44	0	0	25,2	0	0	44,73	6,38	0	10,69	0	0	0	0	0	14,82	0	0	43,32	0	0	8,12	0	0	1,24	0	0	32,15	0	0	104,76	0	0	16,2	0	0	44,65	1,87	0	19,83	0	85,08	0	0	0	27,93	0	0	110,7	0	0	28,9	0	0	10,95	0	0	7,77	0	0	94,78	0,97	0	27,83	0	0	110,72	0	0	7,65	0	0	4,15	0	
VELOCIDAD POR SECTOR: 	106,98	54,41	136,6	152,88	120,12	4,44	117,98	41,04	141,3	147,61	73,87	82,76	166,48	82,36	133,12	171,18	70,01	99,4	117,42	97,18	139,55	154,19	38,11	90,03	119,24	24,53	58,26	102,21	110,27	5,94	150,98	98,8	165,86	170,81	63,92	103,12	126,59	80,76	125,37	158,43	82,92	96,13	105,5	78,51	137,76	165,01	61,1	82,98	158,1	50,2	146,24	173,58	50,93	78,66	150,19	100	139,96	177,66	158,13	123,58	178,63	48,25	82,77	155,54	150,76	48,61	173,91	25,96	53,74	82,69	86,01	91,66	131,62	129,53	166,9	168,68	109,1	32,81	135,96	61,27	164,85	166,22	135,42	21,21	66,35	15,57	113,39	167,25	144,92	94,54	112,75	60,3	176,43	176,74	28,24	94,88	170,7	43,22	112,32	139,07	60,66	104,8	164,69	22,25	64,3	102,12	106,33	107,8	162,77	90,78	138,86	170,43	53,45	98,29	127,56	72,53	98,56	101,18	102,4	107,8	177,23	144,2	176,98	177,69	117,14	7,8	134,58	96,83	137,47	172,7	116,69	92,61	110,89	40,08	94,54	158,67	43,95	98,2	112,75	96,94	148,59	174,22	25,27	68,76	150,5	81,55	91,23	167,22	39,08	95,64	170,2	161,39	175,81	176,8	86,81	93,72	96,62	62,94	130,5	156,25	77,38	83,66	86,1	64,07	174,71	174,77	135,21	108,76	177,28	52,13	106,86	163,83	151,84	81,44	92,41	44,24	75,01	77,39	98,03	106,21	140,68	4,86	168,99	170,44	168,4	60,73	62,47	60,09	158,01	164,54	60,55	68,69	127,53	80,04	145,85	165,99	150,04	125,87	146,05	123,71	170,46	171,89	36,71	80,79	145,13	98,34	156,32	166,98	1,66	30,02	97,12	33,65	88,56	163,34	130,67	92,35	133,29	51,44	78,49	82,32	93,24	103,51	169,89	165,52	171,23	178,1	18,24	73,43	156	10,02	168,89	173,37	93,35	97,2	179,91	161,68	171,83	174,03	85,69	101,26	129,81	42,82	165,47	167,63	159,03	88,53	174,76	37,03	179,73	32,22	94,04	98,03	162,69	58,42	74,51	155,09	98,69	99,24	134,65	116,31	162,61	167,47	95,01	102,55	121,97	30,41	118,98	136,03	132,81	125,6	133,08	22,66	147,93	159,62	75,45	90,92	119,31	52,25	107,59	155,83	43,43	92,19	
MEJOR PILOTO : 8 																																																																																																																																																																																																																																																																																											
DISTANCIA ACELERADA SECTOR: 	359,59	0	8,18	82,59	0	12,65	320,19	0	8,47	80,91	0	0	343,27	0	8,71	93,62	0	0	320,47	0	8,35	81,9	0	0	383,59	0	7,8	74,74	0	11,04	343,66	0	8,28	76,13	0	0	357,93	28,4	7	73,84	0	10,51	355,52	0	8,6	72,74	0	0	306,74	0	8,77	72,87	0	0	344,65	0	7,5	84,51	0	0	330,16	0	6,82	88,22	0	0	314,49	0	7,01	95,55	96,9	10,7	391,69	0	8,41	88,99	108,12	11,31	322,66	0	8,86	82,94	0	11,62	350,55	0	8,9	73,56	0	12,47	388,76	0	8,35	83,93	0	0	301,61	0	8,25	93,75	0	0	296,47	0	8,25	93,39	0	11,35	306,78	0	8,68	0	109,58	9,83	389,48	0	8,41	73,69	0	0	392,61	0	7,47	78,57	0	11,05	308,52	0	7,02	83,99	0	10,75	368,21	0	8,53	77,01	0	11,35	345,74	0	7	92,71	0	0	384,63	0	7,71	75,71	0	9,81	305,21	0	8,88	75,21	0	0	330,48	0	6,99	85,57	0	10,04	324,79	0	8,9	75,35	0	10,86	346,32	0	7,79	78,42	0	0	361,23	0	8,18	79,48	0	12,93	309,96	0	8,72	91,41	0	9,81	348	0	8,48	87,36	0	0	302,01	0	7,5	75,71	0	12,48	364,3	0	7,87	90,38	0	10,53	386,44	0	7,72	83,5	0	11,51	317,76	0	7,74	0	0	0	299,16	0	7,03	83,2	98,49	0	365,82	0	7,87	77,03	0	0	356,79	0	8,44	94,19	0	0	386,6	0	8,9	74,35	0	0	341,5	0	8,77	81,6	0	12,97	369,53	0	7,84	90,78	0	0	393,18	0	7,54	93,59	0	10,5	356,28	0	7,8	95,3	0	12,92	305,68	0	6,98	95,76	0	12,1	321,5	0	8,59	88,23	0	10,09	376,69	0	8,47	76,6	0	9,93	
DISTANCIA FRENADA SECTOR: 	0	25,07	0	0	110,68	0	0	10,79	0	0	22,94	0,82	0	8	0	0	102,72	11,13	0	4,23	0	0	75,42	3,02	0	26,4	0	0	33,31	0	0	0,5	0	0	23,88	5,71	0	0	0	0	91,59	0	0	11,15	0	0	45,19	8,57	0	20,35	0	0	106,68	3,39	0	7,93	0	0	90,87	7,34	0	22,59	0	0	115,89	2,66	0	25,27	0	0	0	0	0	25,46	0	0	0	0	0	0,69	0	0	74,12	0	0	32,13	0	0	26,66	0	0	9,33	0	0	33,17	5,24	0	8,57	0	0	50,79	9,9	0	3,41	0	0	62,46	0	0	1,01	0	50,59	0	0	0	21,05	0	0	17,56	10,62	0	10,24	0	0	114,2	0	0	21,74	0	0	57,88	0	0	19,27	0	0	30,52	0	0	31,16	0	0	70,54	3,5	0	27,23	0	0	106,04	0	0	12,57	0	0	7,6	7,57	0	4,56	0	0	8,83	0	0	12,12	0	0	40,22	0	0	17,22	0	0	107,9	11,07	0	0,09	0	0	89,58	0	0	33,01	0	0	93,58	0	0	33,33	0	0	18,54	2,75	0	31,47	0	0	28,09	0	0	11	0	0	89,08	0	0	9,54	0	0	53,42	0	0	6,88	0	54,98	76,25	2,81	0	20,98	0	0	0	5,01	0	12,09	0	0	119,38	8,84	0	0,21	0	0	38,15	1,57	0	7,08	0	0	61,93	11,51	0	7,65	0	0	32,54	0	0	8,53	0	0	13,4	0,23	0	15,61	0	0	6,85	0	0	21,83	0	0	71,19	0	0	15,41	0	0	17,61	0	0	1,03	0	0	62,26	0	0	15,99	0	0	28,24	0	
VELOCIDAD POR SECTOR: 	117,15	86,76	137,57	175,54	53,02	94,05	168,62	96,13	157,72	166,79	110,13	65,34	169,58	123,01	134,75	172,68	154,92	35,8	133,43	120,65	177,73	177,8	133,9	74,84	83,04	29,48	131,69	142,03	19,01	63,02	126,28	19,15	26,26	177,92	173,63	3,83	28,53	33,03	124,79	160,06	79,35	106,83	134,04	122,06	139,54	171,03	144,09	61,3	61,51	24,31	126,51	174,46	117,27	74,01	146,47	22,36	28,88	177,29	159,28	39,43	126,97	124,63	150,41	174,7	116,6	1,51	68,58	44,4	48,01	58,13	73,72	102,08	145,88	14,81	51,54	96,12	103,4	103,43	137,83	65,27	123,14	171,86	21,53	31,96	169,11	84,51	115,85	127,95	66,54	93,01	149,81	103,21	134,56	151,63	131,64	41,81	73,71	43,36	49,9	169,15	119,77	116,74	128,62	71,3	90,45	149,15	84,06	92,29	149,81	97,67	178,91	3,55	17,02	84,33	149,52	110,66	174,36	176,53	126,13	45,22	131,23	79,55	158,41	163,24	72,22	77,24	150,26	105,01	137,56	153,05	19,59	103,37	153,29	107,43	163,31	169,73	45,92	106,38	119,27	102,87	164,57	172,87	145,55	6,52	79,33	61,16	138,23	139,23	16,74	68,88	160,11	82,25	177,03	177,99	153,74	129,91	163,1	10,47	117,91	176,29	85,67	86,91	103,99	9,67	175,01	175,16	14,32	74,55	158,91	50,38	137,83	142,65	140,73	53,01	71,48	23,71	171,09	173,55	51,95	61,87	160,11	99,11	156,32	175,06	86,84	106,14	122,49	116,68	139,23	145,76	131,13	34,25	161,9	111	115,22	158,36	95,51	106,23	145,88	108,24	131,56	164,86	29,74	66,1	132,16	61,12	101,39	143,05	89,71	97,26	124,55	73,54	178,3	153,69	137,26	41,43	154,36	77,89	102,34	109,89	112,03	69,01	133,79	79,86	119,26	143,37	141,45	115,64	163,06	51,06	169,76	175,36	148,11	125,35	137,44	76,94	121,73	121,96	120,96	65,52	115,36	88,81	141,91	154,16	29,47	63,48	178,75	21,18	116,08	171,16	151,41	103,82	179,74	177,41	177,45	178,07	71,16	83,36	171,56	80,84	129,08	155,87	99,56	107,97	171,29	48,96	166,71	175,93	67,54	93,58	168,79	164,27	168,3	174,4	3,4	97,3	101,53	63,96	130,9	169,63	50,34	96,04	
MEJOR PILOTO : 9 																																																																																																																																																																																																																																																																																											
DISTANCIA ACELERADA SECTOR: 	335,12	0	7,54	82,72	0	10,35	391,26	0	7,97	90,8	0	0	342,57	0	7,5	95,54	0	12,34	337,25	0	7,13	89,59	0	9,81	364,79	0	8,91	80,12	0	12,62	366,88	0	8,48	81,6	0	9,97	379,3	0	8,3	82,38	0	0	353,39	0	7,1	87,8	0	0	327,2	0	8,19	89,35	0	11,21	353,17	0	6,8	78,48	0	10,44	384,79	0	7,98	88,09	0	12,54	312,93	0	8,79	93,06	0	10,88	386,77	0	8,43	77,15	0	0	382,49	0	7,74	87,28	0	10,65	390,16	0	8,7	87,28	0	11,87	363,39	0	7,84	79,31	0	0	359,61	0	8,45	82,76	0	0	317,38	0	8,38	81,71	94,06	12,12	305,7	0	7,13	86,06	119,83	10,54	315,28	0	8,16	78,99	0	10,47	331,99	0	7,33	81,86	0	12,93	376,49	0	7,64	79,19	0	12,67	318,72	28,25	8,36	95,69	0	12,23	328,05	0	8,53	75,14	0	12,91	309,21	0	7,56	84,66	0	10,04	384,77	0	8,67	82,43	0	11,33	349,87	0	8,26	73,43	0	0	327,01	0	8,1	86,95	0	0	333,93	0	7,78	0	113,31	12,55	323,64	0	8,15	95,22	0	11,71	314,49	0	8,87	89,32	0	0	346,04	0	7,27	78,55	0	0	374,59	0	7,42	83,4	0	12,02	357,48	0	7,45	87,74	0	12,68	305,14	0	6,92	86,37	0	0	377,82	0	7,84	78,49	0	11,82	390,68	0	8,42	83,44	0	10,43	306,65	0	7,51	83,65	0	11,67	327,9	0	7,91	86,91	0	10,63	304,17	0	8,18	79,01	0	9,85	317,86	0	8,61	92,44	0	0	331,92	0	7,63	86,69	0	11,05	330,73	0	7,03	79,43	0	11,55	307,14	0	7,18	90,58	0	10,64	330,55	0	8,59	91,44	0	10,68	391,93	0	7,12	79,6	0	12,09	304,2	0	8,21	86,86	0	10,95	
DISTANCIA FRENADA SECTOR: 	0	33,09	0	0	11,29	0	0	21,78	0	0	96,98	0,14	0	0,75	0	0	33,93	0	0	25,42	0	0	59,03	0	0	1,06	0	0	89,37	0	0	31,69	0	0	85,95	0	0	11,05	0	0	18,29	2,48	0	18,56	0	0	58	11,14	0	9,55	0	0	1,66	0	0	24,68	0	0	40,85	0	0	32,97	0	0	10,07	0	0	29,77	0	0	117,68	0	0	8,32	0	0	89,6	3,39	0	19,97	0	0	46,86	0	0	30,2	0	0	18,87	0	0	30,15	0	0	71,47	9,41	0	16,51	0	0	77,55	6,75	0	1,31	0	0	0	0	0	12,37	0	0	0	0	0	9,93	0	0	30,8	0	0	16,77	0	0	68,79	0	0	6,59	0	0	6,25	0	0	0	0	0	85,96	0	0	29,98	0	0	23,67	0	0	30,79	0	0	51,33	0	0	14,29	0	0	111,89	0	0	17,43	0	0	113,13	3,08	0	9,36	0	0	105,41	8,42	0	3,4	0	82,23	0	0	0	25,31	0	0	30,08	0	0	14,85	0	0	4,92	1,97	0	19,29	0	0	59,22	1,22	0	0,56	0	0	31,78	0	0	11,43	0	0	60,25	0	0	2,3	0	0	117,75	8,22	0	23,32	0	0	10	0	0	30,62	0	0	104,16	0	0	11,85	0	0	109,07	0	0	2,8	0	0	87,75	0	0	18,1	0	0	41,4	0	0	10,85	0	0	100,39	10,26	0	32,33	0	0	21,4	0	0	14,01	0	0	62,2	0	0	32,99	0	0	79,31	0	0	8,3	0	0	34,79	0	0	11,64	0	0	95,16	0	0	23,25	0	0	97,14	0	
VELOCIDAD POR SECTOR: 	100,11	88,29	142,77	165,11	72,53	88,47	140,49	23,03	152,98	176,65	156,83	89,24	154,61	64,51	96,82	124,28	72,21	88,54	164,53	127,24	131,44	165,99	20,3	84,93	147,44	39,97	76,39	119,66	92,78	95,38	154,08	127,35	169,78	173,15	92,68	101,79	127,39	127,23	131,43	162,21	161,77	73,6	111,56	100,85	123,24	178,09	150,91	68,69	76,37	32,6	171,05	171,6	97,78	97,86	123,33	27,76	31,78	134,44	24,79	102,47	132,98	86,2	117,31	159,22	93,24	99,26	159,65	138,68	175,21	177,9	34,35	39,81	150,59	69,16	85,41	172,46	164,11	87,3	113,89	67,19	155,44	177	52,59	106,27	110,45	68,83	142,53	164,27	9,95	74,82	88,9	34,62	158,53	171,59	118,76	104,87	165,6	155,84	160,65	173,31	156,8	152,87	162,86	52,38	67,95	86,79	95,85	106,3	176,36	75,85	77,8	93,15	97,49	103,23	178,33	104,15	134,22	166,18	73,62	90,91	178,55	168,54	172,91	173,3	3,39	75,24	153,45	106,8	132,81	138,11	26,51	37,78	48,26	48,85	100,44	166,41	86,16	94,72	179,66	102,15	122,48	161,01	39,13	74,53	163,85	108,14	147,19	174,8	47,94	89,03	143,16	67,6	70,11	118,31	22,67	43,9	161,79	60,14	120,85	175,17	150,95	22,01	97,77	32,92	129,4	155,59	141,01	111,69	160,29	136,85	178,84	98,65	100,42	103,61	124,39	57,78	116,2	138,09	107,65	108	145,5	131,83	174,81	177,62	111,88	16,42	77,5	46,5	126,11	162,76	159,66	13,16	138,86	89,02	146,34	162,56	71,55	75,95	93,08	35,8	107,07	166,99	35,05	99,08	164,34	93,02	102,89	173,69	167,82	30,8	133,65	69,88	144,82	175,99	58,46	90,12	176,39	60,24	69,95	169,4	4,6	43,71	96,11	49,42	118,97	128,4	82,21	103,44	174,69	38,6	48,04	126,74	103,05	103,23	110,89	59,26	129,66	177,28	53,76	106,97	114,26	45,66	143,74	151,99	125,92	94,97	161,4	2,64	107,23	115,89	100,4	100,68	118,03	52,17	128,27	138,88	43,66	107,72	165,56	108,16	164,91	172,4	72,66	75,56	88,02	54,68	77,03	177,44	2,58	69,98	178,78	168,59	177,34	177,64	53,83	103,81	152,4	57,82	164,24	173,27	85,72	88,14	
																																																																																																																																																																																																																																																																																											
																																																																																																																																																																																																																																																																																											
DISTANCIA ACELERADA	V0																																															V0																																															V0																																															V0																																															V0																																															V0																																															
Pilotos	Vuelta 0_ Sector0	Vuelta 0_ Sector1	Vuelta 0_ Sector2	Vuelta 0_ Sector3	Vuelta 0_ Sector4	Vuelta 0_ Sector5	Vuelta 0_ Sector6	Vuelta 0_ Sector7	Vuelta 0_ Sector8	Vuelta 0_ Sector9	Vuelta 0_ Sector10	Vuelta 0_ Sector11	Vuelta 0_ Sector12	Vuelta 0_ Sector13	Vuelta 0_ Sector14	Vuelta 0_ Sector15	Vuelta 0_ Sector16	Vuelta 0_ Sector17	Vuelta 0_ Sector18	Vuelta 0_ Sector19	Vuelta 0_ Sector20	Vuelta 0_ Sector21	Vuelta 0_ Sector22	Vuelta 0_ Sector23	Vuelta 0_ Sector24	Vuelta 0_ Sector25	Vuelta 0_ Sector26	Vuelta 0_ Sector27	Vuelta 0_ Sector28	Vuelta 0_ Sector29	Vuelta 0_ Sector30	Vuelta 0_ Sector31	Vuelta 0_ Sector32	Vuelta 0_ Sector33	Vuelta 0_ Sector34	Vuelta 0_ Sector35	Vuelta 0_ Sector36	Vuelta 0_ Sector37	Vuelta 0_ Sector38	Vuelta 0_ Sector39	Vuelta 0_ Sector40	Vuelta 0_ Sector41	Vuelta 0_ Sector42	Vuelta 0_ Sector43	Vuelta 0_ Sector44	Vuelta 0_ Sector45	Vuelta 0_ Sector46	Vuelta 1_ Sector0	Vuelta 1_ Sector1	Vuelta 1_ Sector2	Vuelta 1_ Sector3	Vuelta 1_ Sector4	Vuelta 1_ Sector5	Vuelta 1_ Sector6	Vuelta 1_ Sector7	Vuelta 1_ Sector8	Vuelta 1_ Sector9	Vuelta 1_ Sector10	Vuelta 1_ Sector11	Vuelta 1_ Sector12	Vuelta 1_ Sector13	Vuelta 1_ Sector14	Vuelta 1_ Sector15	Vuelta 1_ Sector16	Vuelta 1_ Sector17	Vuelta 1_ Sector18	Vuelta 1_ Sector19	Vuelta 1_ Sector20	Vuelta 1_ Sector21	Vuelta 1_ Sector22	Vuelta 1_ Sector23	Vuelta 1_ Sector24	Vuelta 1_ Sector25	Vuelta 1_ Sector26	Vuelta 1_ Sector27	Vuelta 1_ Sector28	Vuelta 1_ Sector29	Vuelta 1_ Sector30	Vuelta 1_ Sector31	Vuelta 1_ Sector32	Vuelta 1_ Sector33	Vuelta 1_ Sector34	Vuelta 1_ Sector35	Vuelta 1_ Sector36	Vuelta 1_ Sector37	Vuelta 1_ Sector38	Vuelta 1_ Sector39	Vuelta 1_ Sector40	Vuelta 1_ Sector41	Vuelta 1_ Sector42	Vuelta 1_ Sector43	Vuelta 1_ Sector44	Vuelta 1_ Sector45	Vuelta 1_ Sector46	Vuelta 2_ Sector0	Vuelta 2_ Sector1	Vuelta 2_ Sector2	Vuelta 2_ Sector3	Vuelta 2_ Sector4	Vuelta 2_ Sector5	Vuelta 2_ Sector6	Vuelta 2_ Sector7	Vuelta 2_ Sector8	Vuelta 2_ Sector9	Vuelta 2_ Sector10	Vuelta 2_ Sector11	Vuelta 2_ Sector12	Vuelta 2_ Sector13	Vuelta 2_ Sector14	Vuelta 2_ Sector15	Vuelta 2_ Sector16	Vuelta 2_ Sector17	Vuelta 2_ Sector18	Vuelta 2_ Sector19	Vuelta 2_ Sector20	Vuelta 2_ Sector21	Vuelta 2_ Sector22	Vuelta 2_ Sector23	Vuelta 2_ Sector24	Vuelta 2_ Sector25	Vuelta 2_ Sector26	Vuelta 2_ Sector27	Vuelta 2_ Sector28	Vuelta 2_ Sector29	Vuelta 2_ Sector30	Vuelta 2_ Sector31	Vuelta 2_ Sector32	Vuelta 2_ Sector33	Vuelta 2_ Sector34	Vuelta 2_ Sector35	Vuelta 2_ Sector36	Vuelta 2_ Sector37	Vuelta 2_ Sector38	Vuelta 2_ Sector39	Vuelta 2_ Sector40	Vuelta 2_ Sector41	Vuelta 2_ Sector42	Vuelta 2_ Sector43	Vuelta 2_ Sector44	Vuelta 2_ Sector45	Vuelta 2_ Sector46	Vuelta 3_ Sector0	Vuelta 3_ Sector1	Vuelta 3_ Sector2	Vuelta 3_ Sector3	Vuelta 3_ Sector4	Vuelta 3_ Sector5	Vuelta 3_ Sector6	Vuelta 3_ Sector7	Vuelta 3_ Sector8	Vuelta 3_ Sector9	Vuelta 3_ Sector10	Vuelta 3_ Sector11	Vuelta 3_ Sector12	Vuelta 3_ Sector13	Vuelta 3_ Sector14	Vuelta 3_ Sector15	Vuelta 3_ Sector16	Vuelta 3_ Sector17	Vuelta 3_ Sector18	Vuelta 3_ Sector19	Vuelta 3_ Sector20	Vuelta 3_ Sector21	Vuelta 3_ Sector22	Vuelta 3_ Sector23	Vuelta 3_ Sector24	Vuelta 3_ Sector25	Vuelta 3_ Sector26	Vuelta 3_ Sector27	Vuelta 3_ Sector28	Vuelta 3_ Sector29	Vuelta 3_ Sector30	Vuelta 3_ Sector31	Vuelta 3_ Sector32	Vuelta 3_ Sector33	Vuelta 3_ Sector34	Vuelta 3_ Sector35	Vuelta 3_ Sector36	Vuelta 3_ Sector37	Vuelta 3_ Sector38	Vuelta 3_ Sector39	Vuelta 3_ Sector40	Vuelta 3_ Sector41	Vuelta 3_ Sector42	Vuelta 3_ Sector43	Vuelta 3_ Sector44	Vuelta 3_ Sector45	Vuelta 3_ Sector46	Vuelta 4_ Sector0	Vuelta 4_ Sector1	Vuelta 4_ Sector2	Vuelta 4_ Sector3	Vuelta 4_ Sector4	Vuelta 4_ Sector5	Vuelta 4_ Sector6	Vuelta 4_ Sector7	Vuelta 4_ Sector8	Vuelta 4_ Sector9	Vuelta 4_ Sector10	Vuelta 4_ Sector11	Vuelta 4_ Sector12	Vuelta 4_ Sector13	Vuelta 4_ Sector14	Vuelta 4_ Sector15	Vuelta 4_ Sector16	Vuelta 4_ Sector17	Vuelta 4_ Sector18	Vuelta 4_ Sector19	Vuelta 4_ Sector20	Vuelta 4_ Sector21	Vuelta 4_ Sector22	Vuelta 4_ Sector23	Vuelta 4_ Sector24	Vuelta 4_ Sector25	Vuelta 4_ Sector26	Vuelta 4_ Sector27	Vuelta 4_ Sector28	Vuelta 4_ Sector29	Vuelta 4_ Sector30	Vuelta 4_ Sector31	Vuelta 4_ Sector32	Vuelta 4_ Sector33	Vuelta 4_ Sector34	Vuelta 4_ Sector35	Vuelta 4_ Sector36	Vuelta 4_ Sector37	Vuelta 4_ Sector38	Vuelta 4_ Sector39	Vuelta 4_ Sector40	Vuelta 4_ Sector41	Vuelta 4_ Sector42	Vuelta 4_ Sector43	Vuelta 4_ Sector44	Vuelta 4_ Sector45	Vuelta 4_ Sector46	Vuelta 5_ Sector0	Vuelta 5_ Sector1	Vuelta 5_ Sector2	Vuelta 5_ Sector3	Vuelta 5_ Sector4	Vuelta 5_ Sector5	Vuelta 5_ Sector6	Vuelta 5_ Sector7	Vuelta 5_ Sector8	Vuelta 5_ Sector9	Vuelta 5_ Sector10	Vuelta 5_ Sector11	Vuelta 5_ Sector12	Vuelta 5_ Sector13	Vuelta 5_ Sector14	Vuelta 5_ Sector15	Vuelta 5_ Sector16	Vuelta 5_ Sector17	Vuelta 5_ Sector18	Vuelta 5_ Sector19	Vuelta 5_ Sector20	Vuelta 5_ Sector21	Vuelta 5_ Sector22	Vuelta 5_ Sector23	Vuelta 5_ Sector24	Vuelta 5_ Sector25	Vuelta 5_ Sector26	Vuelta 5_ Sector27	Vuelta 5_ Sector28	Vuelta 5_ Sector29	Vuelta 5_ Sector30	Vuelta 5_ Sector31	Vuelta 5_ Sector32	Vuelta 5_ Sector33	Vuelta 5_ Sector34	Vuelta 5_ Sector35	Vuelta 5_ Sector36	Vuelta 5_ Sector37	Vuelta 5_ Sector38	Vuelta 5_ Sector39	Vuelta 5_ Sector40	Vuelta 5_ Sector41	Vuelta 5_ Sector42	Vuelta 5_ Sector43	Vuelta 5_ Sector44	Vuelta 5_ Sector45	Vuelta 5_ Sector46	
MEJOR PILOTO : 0	321,71	0	8,06	91,19	0	12,92	303,95	0	8,19	88,77	0	10,96	375,39	0	6,73	91,82	0	11,39	315,01	0	7,35	90,49	0	0	338,06	0	7,82	94,43	0	0	361,21	0	6,96	0	98,6	12,81	348,2	0	8,3	78,44	0	0	312,11	0	7,06	78,32	0	0	368,32	0	7,64	74,17	115,97	0	324,74	0	7,25	73,53	0	11,27	329,17	0	7,87	83,17	0	0	300,75	0	8,86	93,08	0	12,3	336,75	0	8,42	92,39	0	10,17	382,96	0	7,91	80,14	0	9,82	310,58	0	7,74	82,61	0	12,16	341,66	0	7,23	85,09	0	0	383,59	0	8,2	85,14	0	12,53	297,48	0	8,46	94,01	0	12,08	326,26	0	7,87	83,87	0	0	321,01	0	7,5	83,64	0	11,03	351,62	0	6,72	81,52	0	11,09	326,97	0	6,77	84,4	0	10,38	298,15	0	8,05	81,43	0	10,28	381,18	0	8,06	94,63	118,71	11,35	315,53	0	7,56	92,69	0	12,67	370,97	0	8,19	79,49	0	0	296,21	0	6,89	91,51	108,45	11,57	297,39	0	7,35	87,52	0	11,9	311,55	0	7,64	87,18	0	12,72	364,53	0	8,19	88,59	0	12,35	364,88	0	7,91	76,83	0	11,81	351,4	0	6,9	80,01	0	0	300,96	0	6,91	86,74	0	0	357,83	0	7,02	74,28	0	0	371,98	0	7,68	90,39	0	11,55	379,13	0	6,75	92,88	0	12,36	344,03	0	6,86	83,91	0	11,02	312,52	0	8,6	89,01	0	12,74	360,48	0	8,69	75,42	0	10,65	379,07	0	8,16	92,5	0	9,97	297,28	0	7,22	94,41	0	0	359,6	0	7,44	90,91	0	0	335,12	0	8,55	74,21	0	10,2	390,72	0	7,62	93,54	0	10,46	337,98	0	8,58	81,72	0	0	321,68	0	8,28	74,79	0	13	308,34	0	6,88	77,14	0	10,92	
MEJOR PILOTO : 1	340,19	0	6,86	83,74	0	11,61	346,56	0	8,61	95,84	0	10,62	300,02	0	7,21	82,22	0	0	356,93	0	8,1	83,97	0	0	309,76	0	6,72	83,07	0	10,44	309,1	0	7,08	80,23	0	0	374,26	0	8,1	93,35	0	12,6	357,48	0	8,46	87,57	0	10,47	353,99	0	7,72	87,37	0	9,94	294,98	0	6,99	91,92	95,84	12,75	321,28	0	8,31	90	0	0	315,91	0	8,67	74,36	0	12,07	377,84	0	7,58	75,12	0	12,79	319,31	0	6,96	75,59	0	12,61	391,74	0	8,52	75,16	0	12,61	329,13	0	8,82	82,78	0	0	325,49	0	7,26	91,9	0	12,27	327,43	0	6,7	83,71	0	9,84	354	0	8,45	75,33	0	11,22	335,23	0	7,87	82,98	0	12,71	350,53	0	6,86	90,97	0	10,87	312,48	0	8,41	90,63	0	0	354,33	0	7,73	94,64	0	10,92	383,16	0	6,95	81,46	0	12,25	344,92	0	8,66	95,9	0	0	302,75	0	8,8	95,05	0	12,56	340,79	29	7,34	90,62	0	10,69	348,82	0	8,47	81,03	0	11,33	388,76	0	7,61	73,9	0	11,36	361,41	0	7,96	0	0	12,4	313,19	0	7,53	90,91	0	0	333,93	0	8,34	89,82	104,78	10,5	364,36	0	7,59	78,69	0	12,82	372,32	0	7,81	83,96	0	0	343,29	0	7,8	91,27	0	0	353,76	0	8,07	87,64	0	0	346	0	7,06	87,97	0	0	295,31	0	7,34	75,01	0	0	317,31	0	8,18	84,4	0	12,57	304,47	30,08	7,21	82,9	0	12,69	353,05	0	7,04	82,22	93,26	0	320,41	0	8,72	73,6	0	12,95	360,49	0	7,15	90,41	0	12,58	339,93	0	8,51	83,62	0	0	340,1	0	8,12	93,02	0	11,62	375,42	0	6,77	89,48	0	0	371,72	0	8,07	89,86	0	10,43	
