MEJOR PILOTO : 0 
VELOCIDAD POR SECTOR: ;124.83;81.61;112.69;135.22;110.79;53.64;179.59;61.15;78.05;126.17;81.41;88.28;106.23;83.41;111.5;112.2;112.21;111.73;114.3;93.78;157.39;167.87;166.26;93.86;173.46;103.81;133.39;176.2;102.53;102.69;125.84;9.45;57.75;69.81;80.91;88.06;118.2;25.87;167.26;175.32;110.59;104.56;112.32;68.53;151.33;159.41;113.11;19.43;33.93;34.5;101.76;130.09;49.25;51.24;170.72;82.01;93.16;163.63;17.59;90.75;123.6;58.72;126.97;134.19;31.86;80.93;111.75;38.05;169.32;177.05;116.51;15.45;18.04;29.05;138.33;165.02;51.4;78.8;146.95;130.17;156.6;174.41;96.86;97.1;121.95;50.38;79.24;171.34;20.15;106.66;107.87;105.45;134.42;164.92;127.43;44.7;72.82;6.94;47.27;131.82;39.86;56.95;73.51;30.08;93.72;158.67;13.32;26.98;109.22;49.32;157.45;177.36;59.09;103.92;155.26;101.15;178.18;178.19;115.75;58.22;117.8;46.44;100.0;139.39;117.47;25.47;31.04;31.21;131.68;144.68;117.01;8.9;95.48;73.84;77.8;163.79;77.8;105.0;158.35;69.86;171.51;177.59;177.42;92.02;142.81;12.71;57.21;61.98;98.35;107.39;127.5;107.28;140.39;153.54;149.08;126.86;136.49;115.41;151.99;153.08;48.06;94.92;161.88;130.61;165.42;176.36;120.01;93.65;132.76;6.57;152.71;163.64;68.62;102.41;169.09;156.74;166.89;175.18;75.14;105.91;110.21;6.75;169.55;177.15;126.99;98.06;117.81;34.67;80.38;82.33;111.73;60.64;132.98;125.01;129.06;177.8;37.78;78.06;88.32;31.73;141.12;159.47;68.24;86.1;110.55;62.3;160.47;177.41;74.0;89.54;156.11;59.3;108.42;132.59;127.67;40.13;110.26;18.87;44.63;119.13;8.38;47.7;151.2;85.41;152.18;154.89;26.95;84.81;156.9;87.77;125.14;164.97;79.23;79.69;118.3;68.35;73.37;155.31;41.15;54.52;161.13;155.43;162.77;167.35;157.68;47.75;65.72;23.18;158.71;174.46;172.87;121.27;174.25;118.81;134.36;141.61;78.41;81.99;168.8;30.65;31.1;55.33;76.59;90.68;137.9;98.7;107.2;117.46;8.27;29.05;152.94;115.0;155.69;159.84;13.79;42.11;146.37;30.76;170.37;175.68;42.31;51.54;
MEJOR PILOTO : 7 
DISTANCIA ACELERADA SECTOR: ;297.29;0.0;8.84;87.01;0.0;12.18;390.54;0.0;8.44;78.58;0.0;11.35;317.12;0.0;7.01;82.99;115.42;10.51;318.96;0.0;7.55;72.83;0.0;0.0;330.01;0.0;7.09;80.72;0.0;0.0;297.29;0.0;7.27;92.36;0.0;11.8;303.76;0.0;8.47;77.36;0.0;10.58;322.59;0.0;7.89;83.68;0.0;12.29;370.95;0.0;8.72;93.01;0.0;0.0;361.58;0.0;7.61;85.11;0.0;0.0;356.85;0.0;7.65;80.32;0.0;10.97;332.25;0.0;7.91;94.91;0.0;12.18;329.44;0.0;7.81;80.51;0.0;12.91;316.68;0.0;6.94;89.97;0.0;9.8;363.9;0.0;7.76;83.59;94.24;0.0;314.22;0.0;8.69;75.85;0.0;0.0;386.98;0.0;6.97;85.31;0.0;0.0;343.01;0.0;8.29;82.06;0.0;0.0;330.91;32.64;6.92;88.55;0.0;10.26;328.36;0.0;7.81;75.54;97.68;0.0;322.61;0.0;8.19;84.56;0.0;0.0;389.25;0.0;8.36;93.82;0.0;11.53;360.63;0.0;8.46;84.93;0.0;0.0;341.33;0.0;8.74;90.11;104.19;10.97;364.08;0.0;7.45;82.38;0.0;11.11;342.73;0.0;7.81;91.56;0.0;12.1;387.39;0.0;7.17;77.06;117.12;12.57;327.46;0.0;8.51;79.19;0.0;0.0;327.4;0.0;6.96;92.19;0.0;11.03;325.24;0.0;7.77;87.35;0.0;0.0;376.32;0.0;8.39;75.22;0.0;12.46;338.74;0.0;8.55;74.94;0.0;11.01;321.38;0.0;8.4;75.6;101.77;10.66;316.44;0.0;8.12;93.08;117.11;11.32;342.82;0.0;7.44;72.85;0.0;0.0;348.71;0.0;8.6;90.54;0.0;12.46;320.53;0.0;8.71;79.89;0.0;12.38;298.21;0.0;8.53;87.45;0.0;12.96;359.51;0.0;7.47;85.04;0.0;11.03;387.28;0.0;7.28;74.8;0.0;9.97;358.94;0.0;7.66;94.67;0.0;0.0;368.11;0.0;8.93;75.97;0.0;0.0;348.87;0.0;6.73;86.98;0.0;10.13;328.84;0.0;8.47;92.8;0.0;12.72;369.02;0.0;7.46;75.92;110.71;11.03;392.78;0.0;6.75;87.07;0.0;0.0;369.42;0.0;7.53;85.49;0.0;11.2;
DISTANCIA FRENADA SECTOR: ;0.0;3.14;0.0;0.0;40.68;0.0;0.0;24.54;0.0;0.0;94.56;0.0;0.0;7.42;0.0;0.0;0.0;0.0;0.0;19.35;0.0;0.0;0.28;5.49;0.0;6.65;0.0;0.0;4.59;1.69;0.0;16.97;0.0;0.0;117.3;0.0;0.0;23.7;0.0;0.0;29.01;0.0;0.0;4.64;0.0;0.0;108.24;0.0;0.0;24.91;0.0;0.0;57.84;4.83;0.0;8.52;0.0;0.0;36.14;7.74;0.0;25.84;0.0;0.0;91.18;0.0;0.0;11.91;0.0;0.0;91.25;0.0;0.0;19.74;0.0;0.0;7.96;0.0;0.0;3.12;0.0;0.0;93.62;0.0;0.0;4.49;0.0;0.0;0.0;3.41;0.0;8.83;0.0;0.0;56.58;6.18;0.0;25.39;0.0;0.0;49.75;3.4;0.0;9.15;0.0;0.0;15.32;11.23;0.0;0.0;0.0;0.0;89.87;0.0;0.0;25.5;0.0;0.0;0.0;10.34;0.0;18.06;0.0;0.0;98.2;7.86;0.0;16.98;0.0;0.0;73.07;0.0;0.0;12.45;0.0;0.0;74.67;11.65;0.0;23.1;0.0;0.0;0.0;0.0;0.0;13.32;0.0;0.0;83.37;0.0;0.0;7.35;0.0;0.0;113.64;0.0;0.0;8.12;0.0;0.0;0.0;0.0;0.0;32.42;0.0;0.0;91.75;1.94;0.0;16.28;0.0;0.0;52.71;0.0;0.0;19.19;0.0;0.0;60.36;4.83;0.0;6.23;0.0;0.0;71.69;0.0;0.0;26.38;0.0;0.0;45.7;0.0;0.0;26.93;0.0;0.0;0.0;0.0;0.0;12.78;0.0;0.0;0.0;0.0;0.0;30.82;0.0;0.0;76.97;6.51;0.0;2.73;0.0;0.0;9.18;0.0;0.0;9.93;0.0;0.0;88.21;0.0;0.0;8.59;0.0;0.0;52.81;0.0;0.0;7.26;0.0;0.0;76.13;0.0;0.0;25.05;0.0;0.0;58.33;0.0;0.0;14.28;0.0;0.0;116.35;9.91;0.0;20.1;0.0;0.0;72.72;1.95;0.0;16.53;0.0;0.0;44.71;0.0;0.0;12.76;0.0;0.0;69.82;0.0;0.0;1.19;0.0;0.0;0.0;0.0;0.0;10.04;0.0;0.0;100.39;6.13;0.0;31.46;0.0;0.0;32.5;0.0;
VELOCIDAD POR SECTOR: ;133.85;122.9;169.45;172.74;49.09;107.1;116.28;71.6;84.85;165.23;28.12;47.12;93.17;46.4;80.0;89.99;90.2;94.95;104.48;92.59;166.94;178.05;110.07;63.99;165.57;44.43;166.42;175.76;129.26;121.48;155.22;108.6;136.47;166.85;28.33;103.41;118.05;4.9;166.18;178.18;61.73;102.45;103.75;92.22;155.47;165.18;107.63;107.67;111.28;99.0;135.96;166.35;158.43;64.67;129.44;94.74;142.74;170.02;165.29;23.04;58.56;41.75;178.06;178.14;79.77;87.46;97.57;19.31;54.36;122.4;35.38;79.55;170.31;127.1;143.79;156.6;19.73;22.76;168.38;66.15;116.63;122.88;60.57;60.88;83.04;65.97;84.23;106.87;109.78;33.54;174.67;59.3;124.19;166.76;127.63;94.8;148.83;15.29;148.08;166.59;117.85;76.44;107.52;88.42;102.55;168.54;130.21;0.68;42.35;43.12;149.97;177.88;77.22;101.99;120.73;42.02;68.24;95.5;109.88;39.3;64.91;52.31;168.18;177.38;116.54;92.03;153.09;46.73;98.62;166.94;31.42;88.19;121.64;55.53;120.73;170.55;140.94;95.17;138.86;23.02;33.9;66.44;69.29;78.82;102.37;93.23;93.65;154.01;63.67;68.59;125.24;5.05;109.7;130.51;25.67;59.24;93.83;54.53;65.31;72.44;79.54;92.21;163.95;15.43;174.27;177.83;145.04;123.43;130.76;10.93;143.08;160.42;87.79;107.72;133.44;32.26;171.58;172.75;153.12;146.36;161.46;69.52;177.53;177.95;2.02;8.32;163.11;27.28;178.06;178.07;2.17;79.4;82.83;38.57;41.32;82.55;92.03;105.5;131.74;8.66;29.08;71.11;107.08;107.43;123.95;38.96;157.18;165.19;121.96;28.69;109.3;62.32;134.81;164.14;100.64;106.18;174.62;162.58;168.45;172.99;99.7;100.56;162.23;18.14;79.17;170.1;45.18;75.5;123.07;42.09;168.72;173.72;53.99;92.3;119.36;56.19;98.76;114.63;42.5;58.81;93.77;86.54;100.08;155.57;123.44;86.73;110.19;54.2;96.62;178.05;156.77;125.19;167.45;1.22;114.98;152.8;7.55;19.32;147.93;131.48;137.45;151.44;66.98;98.57;142.9;42.99;89.53;90.28;91.87;100.7;168.23;120.44;146.45;172.85;126.4;56.86;118.79;115.15;138.48;172.43;35.91;67.14;
MEJOR PILOTO : 8 
DISTANCIA ACELERADA SECTOR: ;348.98;0.0;7.22;74.52;119.21;12.97;352.33;0.0;7.54;82.59;0.0;0.0;312.68;0.0;7.81;91.38;0.0;0.0;299.51;0.0;7.37;93.91;120.76;12.54;297.57;0.0;7.36;96.32;104.46;12.98;352.11;0.0;7.76;89.77;0.0;0.0;336.84;0.0;8.52;94.35;0.0;11.3;349.75;0.0;7.63;91.07;0.0;11.28;309.69;0.0;7.66;95.59;95.17;11.11;385.59;0.0;8.19;94.63;0.0;9.77;390.23;0.0;7.11;94.88;0.0;12.49;357.86;0.0;8.84;87.53;0.0;0.0;323.36;0.0;7.54;83.45;0.0;11.08;313.13;0.0;8.91;89.28;104.18;0.0;302.6;0.0;8.16;77.39;0.0;9.78;296.79;0.0;7.02;86.13;0.0;0.0;362.93;0.0;8.87;83.25;0.0;10.26;335.6;0.0;7.1;86.56;0.0;13.0;384.81;0.0;8.65;90.36;0.0;12.96;318.57;0.0;7.65;93.72;0.0;12.7;354.07;0.0;7.73;95.73;0.0;12.79;339.85;0.0;7.86;87.16;0.0;11.18;365.59;0.0;8.54;74.06;0.0;0.0;391.3;0.0;8.19;89.73;0.0;10.74;325.75;0.0;7.95;90.13;0.0;10.95;337.42;0.0;8.62;90.17;0.0;10.44;301.38;0.0;6.89;80.13;0.0;0.0;381.53;0.0;8.86;89.63;0.0;10.95;342.8;0.0;8.5;87.56;0.0;10.9;313.84;0.0;8.45;93.7;0.0;0.0;356.93;0.0;7.22;79.17;0.0;13.03;386.66;0.0;7.4;82.94;110.22;11.97;323.95;0.0;8.82;93.6;0.0;0.0;386.9;0.0;7.5;86.44;0.0;10.92;312.24;0.0;7.2;86.47;0.0;0.0;359.84;0.0;7.84;92.29;0.0;12.39;317.88;0.0;7.64;79.74;0.0;0.0;328.6;0.0;8.77;85.93;0.0;10.03;363.81;0.0;6.7;80.84;0.0;0.0;355.84;0.0;6.94;72.84;0.0;0.0;359.74;0.0;6.89;73.78;0.0;10.76;381.61;0.0;8.65;91.07;0.0;0.0;388.51;0.0;7.96;95.23;0.0;10.69;391.33;0.0;7.2;80.41;0.0;12.28;333.3;0.0;8.67;85.99;0.0;11.69;311.13;0.0;7.52;89.42;0.0;11.57;368.93;0.0;7.34;87.39;0.0;0.0;
DISTANCIA FRENADA SECTOR: ;0.0;9.02;0.0;0.0;0.0;0.0;0.0;21.8;0.0;0.0;80.75;12.5;0.0;23.75;0.0;0.0;26.98;12.23;0.0;4.3;0.0;0.0;0.0;0.0;0.0;11.26;0.0;0.0;0.0;0.0;0.0;3.01;0.0;0.0;69.92;5.4;0.0;27.12;0.0;0.0;88.41;0.0;0.0;25.37;0.0;0.0;84.67;0.0;0.0;5.2;0.0;0.0;0.0;0.0;0.0;31.02;0.0;0.0;112.27;0.0;0.0;3.37;0.0;0.0;78.19;0.0;0.0;27.11;0.0;0.0;25.36;10.22;0.0;15.7;0.0;0.0;30.88;0.0;0.0;33.1;0.0;0.0;0.0;8.62;0.0;0.96;0.0;0.0;25.34;0.0;0.0;14.38;0.0;0.0;25.21;1.76;0.0;7.44;0.0;0.0;59.98;0.0;0.0;14.47;0.0;0.0;110.09;0.0;0.0;8.48;0.0;0.0;111.31;0.0;0.0;29.71;0.0;0.0;46.51;0.0;0.0;5.75;0.0;0.0;75.01;0.0;0.0;9.32;0.0;0.0;13.29;0.0;0.0;28.83;0.0;0.0;16.58;5.56;0.0;18.67;0.0;0.0;77.65;0.0;0.0;6.44;0.0;0.0;84.52;0.0;0.0;10.77;0.0;0.0;102.04;0.0;0.0;0.81;0.0;0.0;28.48;5.77;0.0;17.67;0.0;0.0;53.29;0.0;0.0;10.81;0.0;0.0;104.65;0.0;0.0;17.2;0.0;0.0;24.37;5.96;0.0;8.44;0.0;0.0;20.52;0.0;0.0;3.15;0.0;0.0;0.0;0.0;0.0;28.24;0.0;0.0;55.27;3.07;0.0;5.98;0.0;0.0;77.7;0.0;0.0;22.85;0.0;0.0;59.76;11.46;0.0;20.09;0.0;0.0;65.03;0.0;0.0;31.14;0.0;0.0;91.11;3.28;0.0;22.21;0.0;0.0;77.86;0.0;0.0;1.69;0.0;0.0;21.92;1.58;0.0;12.36;0.0;0.0;101.55;5.95;0.0;22.56;0.0;0.0;92.37;0.0;0.0;9.71;0.0;0.0;110.74;0.25;0.0;8.9;0.0;0.0;96.89;0.0;0.0;23.11;0.0;0.0;113.77;0.0;0.0;17.19;0.0;0.0;91.84;0.0;0.0;23.22;0.0;0.0;55.27;0.0;0.0;25.95;0.0;0.0;108.34;0.81;
VELOCIDAD POR SECTOR: ;97.9;33.26;34.29;81.6;93.45;106.24;131.43;57.1;131.53;167.84;149.14;46.06;121.67;97.7;130.33;162.28;138.28;129.65;145.17;57.7;65.08;94.09;97.62;99.2;130.78;3.75;29.3;37.61;92.91;101.91;138.36;115.4;166.98;175.6;121.9;112.69;173.33;43.33;150.49;164.5;73.92;91.49;121.39;54.11;100.52;120.81;83.15;90.22;131.32;39.66;65.35;101.47;104.99;105.34;118.88;92.8;125.71;176.62;22.74;89.55;150.26;110.08;149.41;165.43;8.68;86.96;92.93;87.52;96.12;152.46;148.53;105.7;125.5;33.82;57.12;137.38;104.74;107.56;124.81;93.43;100.53;108.3;110.27;81.82;135.84;11.61;147.85;149.43;2.31;38.46;65.88;23.15;70.79;166.48;155.18;94.89;132.59;47.16;132.96;178.2;50.07;94.11;122.75;103.04;170.84;171.64;53.44;80.39;80.48;69.88;72.82;137.06;4.84;87.0;159.37;101.04;103.35;138.04;9.43;95.05;160.12;151.16;169.97;175.34;82.1;102.64;129.09;56.32;100.59;134.83;37.67;79.69;96.95;60.56;144.87;173.89;129.93;18.91;53.07;9.91;172.37;176.47;14.82;60.09;131.14;2.16;114.69;168.78;53.17;85.8;117.19;106.44;131.46;175.17;32.71;104.66;137.6;113.42;177.96;178.15;120.26;77.29;173.12;74.94;127.78;142.89;11.78;56.33;56.65;26.77;83.55;116.6;66.42;80.1;82.6;71.13;164.38;175.44;130.96;11.16;102.65;81.37;150.91;171.1;64.44;81.49;91.63;15.69;16.42;61.09;90.17;92.42;114.42;7.09;140.39;177.75;166.31;31.15;116.62;79.22;156.68;164.22;43.75;97.07;144.41;27.71;155.12;158.18;138.1;12.88;146.1;8.73;168.97;173.54;105.98;106.34;133.43;15.18;153.01;162.34;132.88;103.86;169.23;60.18;139.45;155.94;73.36;85.36;104.54;89.53;147.08;177.39;124.65;79.72;127.8;109.04;139.2;150.8;137.68;123.88;179.69;89.06;121.2;177.38;103.62;106.58;154.41;132.07;172.17;176.36;124.51;66.96;176.09;8.24;47.78;135.45;25.64;63.33;155.44;41.57;111.14;115.83;62.64;81.7;160.38;78.08;85.19;124.22;67.85;89.78;120.63;61.57;120.08;135.18;9.04;34.62;101.25;43.14;139.2;145.27;110.97;90.88;
MEJOR PILOTO : 9 
DISTANCIA ACELERADA SECTOR: ;332.61;0.0;6.93;95.78;99.81;0.0;379.69;0.0;7.57;80.86;0.0;10.09;335.25;0.0;7.73;84.36;0.0;10.5;345.81;0.0;7.67;82.01;0.0;10.77;339.88;0.0;8.89;79.52;0.0;0.0;360.57;26.05;6.79;79.85;0.0;11.26;329.1;0.0;7.85;90.68;0.0;0.0;352.32;0.0;6.96;88.35;0.0;0.0;342.15;0.0;8.48;82.35;0.0;12.69;322.78;0.0;7.93;75.18;108.75;12.57;310.08;0.0;8.77;89.87;0.0;0.0;316.15;0.0;8.29;78.96;0.0;10.85;357.85;0.0;8.3;85.12;0.0;0.0;355.96;0.0;7.94;82.73;0.0;0.0;300.34;0.0;8.49;90.99;96.54;0.0;390.5;0.0;7.16;80.95;120.6;10.26;322.25;0.0;7.37;90.23;0.0;10.72;310.79;0.0;8.3;82.4;0.0;10.12;361.58;0.0;8.08;80.78;0.0;0.0;309.58;0.0;8.44;93.36;91.18;12.25;325.13;0.0;8.22;93.5;104.17;11.07;367.36;0.0;7.88;89.85;0.0;11.56;336.54;0.0;7.46;95.92;0.0;0.0;381.46;0.0;7.77;76.15;0.0;11.2;371.03;0.0;8.87;95.36;0.0;11.74;351.25;26.71;8.29;77.31;0.0;0.0;391.73;0.0;7.86;91.25;0.0;9.88;372.02;0.0;8.51;79.13;0.0;11.45;357.38;0.0;7.36;90.33;0.0;0.0;317.89;0.0;6.81;96.46;0.0;0.0;316.14;0.0;7.99;79.15;0.0;10.19;385.92;0.0;7.34;90.58;106.1;10.95;302.66;0.0;8.6;76.73;0.0;12.01;329.47;0.0;8.2;88.75;0.0;10.13;373.28;0.0;6.9;76.13;0.0;0.0;304.69;0.0;6.81;88.56;0.0;10.52;389.15;0.0;8.46;86.08;0.0;11.71;322.54;0.0;7.0;87.75;0.0;0.0;333.85;0.0;8.49;77.11;0.0;0.0;363.88;0.0;6.89;80.77;0.0;12.25;311.69;0.0;8.86;92.45;100.14;0.0;301.17;0.0;8.82;92.96;0.0;0.0;322.11;0.0;8.13;90.54;115.1;0.0;363.22;0.0;8.28;94.48;0.0;10.73;299.18;0.0;8.43;79.96;0.0;11.81;328.11;0.0;7.19;89.06;0.0;0.0;349.1;0.0;6.73;79.12;0.0;0.0;
DISTANCIA FRENADA SECTOR: ;0.0;22.85;0.0;0.0;0.0;7.15;0.0;5.87;0.0;0.0;20.09;0.0;0.0;17.47;0.0;0.0;10.26;0.0;0.0;17.98;0.0;0.0;119.0;0.0;0.0;17.22;0.0;0.0;10.39;6.34;0.0;0.0;0.0;0.0;67.3;0.0;0.0;5.19;0.0;0.0;60.8;9.41;0.0;7.5;0.0;0.0;61.17;3.55;0.0;9.58;0.0;0.0;119.17;0.0;0.0;15.1;0.0;0.0;0.0;0.0;0.0;7.43;0.0;0.0;50.3;7.01;0.0;3.92;0.0;0.0;63.41;0.0;0.0;23.14;0.0;0.0;92.09;11.13;0.0;15.02;0.0;0.0;116.45;12.11;0.0;26.15;0.0;0.0;0.0;12.18;0.0;3.24;0.0;0.0;0.0;0.0;0.0;11.66;0.0;0.0;75.81;0.0;0.0;27.51;0.0;0.0;50.66;0.0;0.0;25.07;0.0;0.0;17.37;5.16;0.0;0.4;0.0;0.0;0.0;0.0;0.0;7.54;0.0;0.0;0.0;0.0;0.0;1.41;0.0;0.0;90.0;0.0;0.0;27.9;0.0;0.0;54.98;10.55;0.0;18.29;0.0;0.0;25.6;0.0;0.0;16.82;0.0;0.0;62.8;0.0;0.0;0.0;0.0;0.0;53.7;7.68;0.0;17.45;0.0;0.0;51.89;0.0;0.0;26.18;0.0;0.0;93.7;0.0;0.0;22.12;0.0;0.0;47.12;3.77;0.0;7.92;0.0;0.0;32.72;12.14;0.0;1.0;0.0;0.0;67.01;0.0;0.0;14.46;0.0;0.0;0.0;0.0;0.0;28.18;0.0;0.0;47.47;0.0;0.0;25.9;0.0;0.0;98.65;0.0;0.0;13.24;0.0;0.0;30.6;10.66;0.0;32.8;0.0;0.0;15.38;0.0;0.0;25.8;0.0;0.0;106.13;0.0;0.0;22.85;0.0;0.0;82.88;11.76;0.0;4.03;0.0;0.0;46.35;12.25;0.0;6.94;0.0;0.0;57.36;0.0;0.0;26.27;0.0;0.0;0.0;10.78;0.0;7.14;0.0;0.0;1.78;9.52;0.0;1.06;0.0;0.0;0.0;12.6;0.0;27.71;0.0;0.0;71.79;0.0;0.0;25.55;0.0;0.0;86.83;0.0;0.0;13.83;0.0;0.0;41.18;2.73;0.0;9.69;0.0;0.0;74.34;11.23;
VELOCIDAD POR SECTOR: ;115.85;7.46;20.96;99.22;110.36;74.48;77.17;14.61;115.92;165.63;34.71;79.03;141.11;140.74;146.76;154.67;32.55;78.2;135.06;42.13;70.58;113.16;84.44;85.73;131.57;35.06;171.84;173.66;110.42;28.79;45.96;46.96;58.02;136.55;66.28;97.38;176.56;91.44;98.1;159.17;111.2;39.78;75.08;58.0;108.03;173.48;147.34;54.08;70.62;26.11;89.19;150.18;66.45;66.83;167.91;20.07;69.29;92.46;104.34;106.7;154.53;82.08;84.74;153.76;143.48;30.95;91.9;87.51;168.83;169.27;71.94;104.88;154.71;131.1;150.34;151.73;149.41;126.79;142.9;133.32;177.14;177.45;124.99;87.81;96.24;23.71;84.18;111.43;112.5;76.58;120.48;14.17;62.68;84.53;98.44;98.84;169.61;115.71;137.16;144.68;15.47;64.74;158.1;19.7;145.12;156.18;60.85;92.08;109.47;54.78;140.27;175.72;153.19;51.57;99.07;30.84;49.31;69.19;70.91;100.77;170.38;34.26;89.81;106.37;107.27;108.01;160.71;37.15;161.38;177.36;34.45;77.65;112.36;39.44;97.02;177.68;136.64;38.45;124.86;49.74;126.45;131.35;97.78;102.7;157.35;59.56;97.85;164.99;23.28;36.21;49.8;50.04;125.83;167.31;157.76;124.39;170.31;33.92;170.34;170.56;83.58;85.22;109.43;31.63;56.01;157.63;99.99;102.04;171.31;7.29;134.06;170.46;153.13;67.77;115.87;16.2;128.17;178.16;169.0;82.7;151.65;75.64;142.24;153.36;90.63;92.04;133.09;27.81;49.53;84.83;98.7;105.96;138.71;92.37;113.52;147.94;3.04;38.84;61.65;4.66;61.2;132.73;91.34;103.44;167.61;60.87;145.38;164.65;112.16;62.01;168.84;23.39;170.42;170.46;44.42;78.52;161.58;109.4;162.3;164.68;77.56;107.79;143.98;95.65;127.97;160.58;115.0;6.89;76.61;47.99;77.25;139.67;109.29;67.49;162.34;128.55;134.33;149.1;103.43;105.4;153.6;72.8;81.4;111.85;112.11;0.26;174.01;114.58;162.93;175.03;147.9;7.53;78.04;13.09;82.76;105.3;112.41;13.9;132.34;100.11;125.77;147.15;19.78;91.62;124.79;71.65;120.82;155.59;106.91;107.4;177.79;51.14;85.71;163.2;141.63;67.46;159.63;89.17;119.82;174.55;152.05;17.39;

